r,coalition_key,active_gate_indices,included_gate_indices_total,n_active_gates,n_total_gates,value_accuracy,data_index,convention,svc_c,train_path,test_path,train_shape,test_shape,feature_columns,label_column,train_sha256,test_sha256
1,2-5-6-7,2-5-6-7,1-2-3-5-6-7,4,6,0.676,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,2-5-7,2-5-7,1-2-3-5-7,3,5,0.535,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,2-6,2-6,1-2-3-6,2,4,0.676,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,4,4,1-3-4,1,3,0.508,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,4-5-6-7,4-5-6-7,1-3-4-5-6-7,4,6,0.785,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,4-5-7,4-5-7,1-3-4-5-7,3,5,0.508,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,4-6,4-6,1-3-4-6,2,4,0.653,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,5,5,1-3-5,1,3,0.5,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,5-6,5-6,1-3-5-6,2,4,0.559,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,5-6-7,5-6-7,1-3-5-6-7,3,5,0.559,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,5-7,5-7,1-3-5-7,2,4,0.5,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,6,6,1-3-6,1,3,0.559,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,6-7,6-7,1-3-6-7,2,4,0.559,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
1,7,7,1-3-7,1,3,0.5,1,"cnot_0->1,cross_on_target,features_normal,sim_manual",1.0,data/qsvm-traindata-1.csv,data/qsvm-testdata-1.csv,40x2,1000x2,x0|x1,y,285ecc271f0ac1c0b96ff0d37185198d41209d67d4422e8a623c545919c24865,bf77d000df160b426c3bebc9184cef0342d37409c49bd71be43b1371b77ebdc2
