benchmark_id,family_role,value_function,random_index,random_seed,active_gates_json,locked_gates_json,original_group_sizes_json,random_partition_json,group_totals_json,dominance_abs,dominance_norm,top_group,bottom_group,top_drop,bottom_drop,faithfulness_gap,faithfulness_ratio,share_E,share_M,share_X,resource_alignment,expected_group_label,expected_group_gates_json,expected_drop,expected_drop_norm,expected_metric_skip_reason
M4,magic_axis,entanglement,89,739288336,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[3,5],""M"":[0,2,4,6,7],""X"":[1]}","{""E"":2.220446049250313e-16,""M"":-1.1102230246251565e-16,""X"":5.551115123125783e-16}",4.440892098500626e-16,0.00044369512941119354,X,M,6.661338147750939e-16,0.0,6.661338147750939e-16,0.0006661338147750939,0.00022184756470559677,0.00011092378235279838,0.0005546189117639919,,E,"[3,5]",,,zero full entanglement target; label-aware metric not applicable
M4,magic_axis,entanglement,90,1893757008,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[2,7],""M"":[1,3,4,5,6],""X"":[0]}","{""E"":-1.232595164407831e-32,""M"":6.661338147750939e-16,""X"":0.0}",6.661338147750939e-16,0.000665690375905533,M,E,6.661338147750939e-16,0.0,6.661338147750939e-16,0.0006661338147750939,1.231774637669497e-20,0.000665690375905533,0.0,,E,"[2,7]",,,zero full entanglement target; label-aware metric not applicable
M4,magic_axis,entanglement,91,119405623,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[2,5],""M"":[0,1,3,6,7],""X"":[4]}","{""E"":2.220446049250313e-16,""M"":5.551115123125781e-16,""X"":-1.1102230246251565e-16}",4.440892098500624e-16,0.0004436951294111934,M,X,6.661338147750939e-16,0.0,6.661338147750939e-16,0.0006661338147750939,0.00022184756470559677,0.0005546189117639918,0.00011092378235279838,,E,"[2,5]",,,zero full entanglement target; label-aware metric not applicable
M4,magic_axis,entanglement,92,1256948811,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[4,5],""M"":[0,1,2,3,7],""X"":[6]}","{""E"":-3.700743415417188e-17,""M"":7.401486830834375e-16,""X"":-3.700743415417188e-17}",7.031412489292657e-16,0.0007025692426595633,M,E,6.661338147750939e-16,0.0,6.661338147750939e-16,0.0006661338147750939,3.697732856102965e-05,0.000739546571220593,3.697732856102965e-05,,E,"[4,5]",,,zero full entanglement target; label-aware metric not applicable
M4,magic_axis,entanglement,93,1638256583,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[1,4],""M"":[0,3,5,6,7],""X"":[2]}","{""E"":2.220446049250313e-16,""M"":2.220446049250313e-16,""X"":2.220446049250313e-16}",0.0,0.0,X,E,6.661338147750939e-16,6.661338147750939e-16,0.0,0.000665690375905533,0.00022189679196851097,0.00022189679196851097,0.00022189679196851097,,E,"[1,4]",,,zero full entanglement target; label-aware metric not applicable
M4,magic_axis,entanglement,94,1436250863,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[4,5],""M"":[0,2,3,6,7],""X"":[1]}","{""E"":-1.1102230246251565e-16,""M"":2.220446049250313e-16,""X"":5.551115123125783e-16}",4.440892098500626e-16,0.00044369512941119354,X,E,6.661338147750939e-16,0.0,6.661338147750939e-16,0.0006661338147750939,0.00011092378235279838,0.00022184756470559677,0.0005546189117639919,,E,"[4,5]",,,zero full entanglement target; label-aware metric not applicable
M4,magic_axis,entanglement,95,3261571,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[3,7],""M"":[0,1,2,4,6],""X"":[5]}","{""E"":-1.232595164407831e-32,""M"":6.661338147750935e-16,""X"":0.0}",6.661338147750935e-16,0.0006656903759055325,M,E,6.661338147750939e-16,0.0,6.661338147750939e-16,0.0006661338147750939,1.231774637669497e-20,0.0006656903759055325,0.0,,E,"[3,7]",,,zero full entanglement target; label-aware metric not applicable
M4,magic_axis,entanglement,96,1453808600,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[5,7],""M"":[0,1,3,4,6],""X"":[2]}","{""E"":3.7007434154171876e-17,""M"":4.810966440042345e-16,""X"":1.4802973661668756e-16}",4.440892098500626e-16,0.00044379358393702194,M,E,6.661338147750939e-16,4.440892098500626e-16,2.220446049250313e-16,0.0006658381232490522,3.6982798661418486e-05,0.00048077638259844043,0.000147931194645674,,E,"[5,7]",,,zero full entanglement target; label-aware metric not applicable
M4,magic_axis,entanglement,97,199379981,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[0,7],""M"":[1,2,3,4,5],""X"":[6]}","{""E"":2.220446049250313e-16,""M"":4.440892098500625e-16,""X"":0.0}",4.440892098500625e-16,0.00044379358393702184,M,X,6.661338147750939e-16,0.0,6.661338147750939e-16,0.0006661338147750939,0.00022189679196851097,0.00044379358393702184,0.0,,E,"[0,7]",,,zero full entanglement target; label-aware metric not applicable
M4,magic_axis,entanglement,98,1729115319,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[4,6],""M"":[0,2,3,5,7],""X"":[1]}","{""E"":-1.4802973661668753e-16,""M"":1.8503717077085946e-16,""X"":6.291263806209221e-16}",4.810966440042346e-16,0.00048063418102126847,X,E,6.661338147750939e-16,-2.220446049250313e-16,8.881784197001252e-16,0.0006659859361910068,0.00014788744031423644,0.00018485930039279557,0.0006285216213355049,,E,"[4,6]",,,zero full entanglement target; label-aware metric not applicable
M4,magic_axis,entanglement,99,2133533936,"[0,1,2,3,4,5,6,7]",[],"{""E"":2,""M"":5,""X"":1}","{""E"":[6,7],""M"":[0,2,3,4,5],""X"":[1]}","{""E"":1.4802973661668753e-16,""M"":-7.401486830834378e-17,""X"":5.921189464667502e-16}",5.181040781584064e-16,0.0005176825998544152,X,M,6.661338147750939e-16,0.0,6.661338147750939e-16,0.0006661338147750939,0.0001479093142441186,7.395465712205931e-05,0.0005916372569764745,,E,"[6,7]",,,zero full entanglement target; label-aware metric not applicable
M5,magic_axis,magic,0,2073482013,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[6],""M"":[0,1,2,4],""X"":[3,5]}","{""E"":0.0506591553737985,""M"":0.39805741151608276,""X"":0.6137938226792687}",0.5631346673054702,0.5300039160400987,X,E,0.6644529780530686,0.10131831074759834,0.5631346673054702,6.558073986268674,0.04767873883500867,0.3746386062889429,0.5776826548751073,0.9523212611640501,M+X,"[0,1,2,3,4,5]",1.0625103895691508,0.9999999999990595,
M5,magic_axis,magic,1,1666475392,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[3],""M"":[0,1,4,5],""X"":[2,6]}","{""E"":0.28159104591922157,""M"":0.7302601882761295,""X"":0.05065915537379887}",0.6796010329023306,0.639618247099937,M,X,0.7809193436499284,0.10131831074759834,0.6796010329023301,7.707583534309289,0.26502427522910366,0.6872969859349461,0.04767873883500902,0.7349757247699552,M+X,"[0,1,2,4,5,6]",0.7809193436499284,0.7349757247699552,
M5,magic_axis,magic,2,725704790,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[1],""M"":[0,2,4,5],""X"":[3,6]}","{""E"":-2.220446049250313e-16,""M"":0.7302601882761297,""X"":0.33225020129302035}",0.7302601882761295,0.6872969859349458,M,E,0.7809193436499293,0.0,0.7809193436499293,780919343649.9293,2.0898111407161087e-16,0.687296985934946,0.31270301406411244,0.9999999999990585,M+X,"[0,2,3,4,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,3,1864597479,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[3],""M"":[0,2,4,6],""X"":[1,5]}","{""E"":0.28159104591922157,""M"":0.4487165668898815,""X"":0.3322027767600467}",0.1671255209706599,0.15729306989484812,M,E,0.499375722263681,0.28159104591922146,0.21778467634445953,1.7734076757723358,0.26502427522910366,0.4223173451239518,0.31265837964600324,0.7349757247699551,M+X,"[0,1,2,4,5,6]",0.7809193436499284,0.7349757247699552,
M5,magic_axis,magic,4,1248844022,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[4],""M"":[0,1,5,6],""X"":[2,3]}","{""E"":0.0772626590567358,""M"":0.7036566845931924,""X"":0.28159104591922146}",0.6263940255364566,0.5895415533676533,M,E,0.7809193436499284,0.1545253181134716,0.6263940255364568,5.053665982887201,0.07271708570115089,0.6622586390688042,0.2650242752291036,0.9272829142979078,M+X,"[0,1,2,3,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,5,1024689542,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[2],""M"":[0,3,5,6],""X"":[1,4]}","{""E"":0.0,""M"":0.9852477305124139,""X"":0.0772626590567358}",0.9852477305124139,0.9272829142979079,M,E,1.06251038956915,0.0,1.06251038956915,1062510389569.1499,0.0,0.9272829142979079,0.07271708570115089,0.9999999999990588,M+X,"[0,1,3,4,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,6,1262611793,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[4],""M"":[0,1,2,6],""X"":[3,5]}","{""E"":0.07726265905673557,""M"":0.3714539078331456,""X"":0.6137938226792687}",0.5365311636225332,0.5049655691739566,X,E,0.6644529780530686,0.1545253181134716,0.509927659939597,4.299961884309761,0.07271708570115067,0.3496002594228008,0.5776826548751073,0.9272829142979081,M+X,"[0,1,2,3,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,7,362599693,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[4],""M"":[1,2,3,6],""X"":[0,5]}","{""E"":0.0772626590567358,""M"":0.33225020129301996,""X"":0.652997529219394}",0.5757348701626582,0.5418628145326447,X,E,0.7809193436499298,0.1545253181134716,0.6263940255364582,5.0536659828872095,0.07271708570115087,0.3127030140641122,0.6145799002337956,0.9272829142979078,M+X,"[0,1,2,3,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,8,266665320,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[1],""M"":[2,4,5,6],""X"":[0,3]}","{""E"":-7.401486830834377e-17,""M"":0.460124591190581,""X"":0.602385798378569}",0.6023857983785689,0.5669457958168959,X,E,0.6796484574353046,0.0,0.6796484574353046,679648457435.3046,6.966037135720363e-17,0.43305420418216267,0.566945795816896,0.9999999999990586,M+X,"[0,2,3,4,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,9,1146707564,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[6],""M"":[0,3,4,5],""X"":[1,2]}","{""E"":0.05065915537379865,""M"":1.0118512341953514,""X"":-7.401486830834377e-17}",1.0118512341953514,0.9523212611640499,M,X,1.0625103895691508,0.0,1.0625103895691508,1062510389569.1508,0.047678738835008797,0.9523212611640499,6.966037135720363e-17,0.95232126116405,M+X,"[0,1,2,3,4,5]",1.0625103895691508,0.9999999999990595,
M5,magic_axis,magic,10,1211918957,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[5],""M"":[2,3,4,6],""X"":[0,1]}","{""E"":0.33220277676004667,""M"":0.4095128603497559,""X"":0.3207947524593471}",0.08871810789040885,0.08349857917747114,M,X,0.5374346747802909,0.3980574115160831,0.13937726326420785,1.3501436205697337,0.31265837964600324,0.3854200997652633,0.3019215205877922,0.6873416203530556,M+X,"[0,1,2,3,4,6]",0.7809667681829024,0.735020359188065,
M5,magic_axis,magic,11,914466991,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[3],""M"":[0,1,5,6],""X"":[2,4]}","{""E"":0.28159104591922146,""M"":0.7036566845931924,""X"":0.0772626590567358}",0.6263940255364566,0.5895415533676533,M,X,0.7809193436499284,0.1545253181134716,0.6263940255364568,5.053665982887201,0.2650242752291036,0.6622586390688042,0.07271708570115089,0.7349757247699551,M+X,"[0,1,2,4,5,6]",0.7809193436499284,0.7349757247699552,
M5,magic_axis,magic,12,1501800953,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[5],""M"":[0,1,3,4],""X"":[2,6]}","{""E"":0.3322027767600467,""M"":0.6796484574353044,""X"":0.05065915537379865}",0.6289893020615058,0.5919841426830379,M,X,0.6796484574353041,0.10131831074759834,0.5783301466877058,6.708051608970459,0.31265837964600324,0.6396628815180466,0.04767873883500881,0.6873416203530555,M+X,"[0,1,2,3,4,6]",0.7809667681829024,0.735020359188065,
M5,magic_axis,magic,13,350103392,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[1],""M"":[2,3,4,5],""X"":[0,6]}","{""E"":-2.9605947323337506e-16,""M"":0.6910564817360039,""X"":0.37145390783314636}",0.6910564817360035,0.6503997405762568,M,E,0.8189782961665388,0.0,0.8189782961665388,818978296166.5388,2.7864148542881444e-16,0.6503997405762572,0.3496002594228013,0.9999999999990585,M+X,"[0,2,3,4,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,14,959883461,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[4],""M"":[0,3,5,6],""X"":[1,2]}","{""E"":0.0772626590567358,""M"":0.985247730512414,""X"":0.0}",0.985247730512414,0.9272829142979078,M,X,1.06251038956915,0.0,1.06251038956915,1062510389569.1499,0.07271708570115087,0.9272829142979078,0.0,0.9272829142979078,M+X,"[0,1,2,3,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,15,356219371,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[0],""M"":[2,4,5,6],""X"":[1,3]}","{""E"":0.32079475245934774,""M"":0.4601245911905809,""X"":0.2815910459192212}",0.17853354527135973,0.16802992895305938,M,X,0.5373872502473165,0.28159104591922146,0.255796204328095,1.908396087280295,0.30192152058779276,0.43305420418216267,0.26502427522910327,0.698078479411266,M+X,"[1,2,3,4,5,6]",0.8189782961665384,0.7707955651124173,
M5,magic_axis,magic,16,893996554,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[3],""M"":[1,2,5,6],""X"":[0,4]}","{""E"":0.28159104591922146,""M"":0.38286193213384534,""X"":0.3980574115160831}",0.11646636559686163,0.10961433105983966,X,E,0.3980574115160831,0.28159104591922146,0.11646636559686163,1.4136010973475988,0.26502427522910355,0.36033711848101196,0.3746386062889432,0.7349757247699551,M+X,"[0,1,2,4,5,6]",0.7809193436499284,0.7349757247699552,
M5,magic_axis,magic,17,554373264,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[5],""M"":[0,2,3,6],""X"":[1,4]}","{""E"":0.3322027767600467,""M"":0.6530449537523673,""X"":0.07726265905673572}",0.5757822946956316,0.5419074489507539,M,X,0.7809667681829024,0.1545253181134716,0.6264414500694309,5.0539728875003265,0.3126583796460033,0.6146245346519047,0.07271708570115082,0.6873416203530556,M+X,"[0,1,2,3,4,6]",0.7809667681829024,0.735020359188065,
M5,magic_axis,magic,18,1517788887,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[5],""M"":[1,2,4,6],""X"":[0,3]}","{""E"":0.3322027767600466,""M"":0.12792181443053452,""X"":0.6023857983785688}",0.47446398394803424,0.44654997128073615,X,M,0.6796484574353046,0.2558436288610695,0.42380482857423507,2.656499442484522,0.3126583796460031,0.12039582453615975,0.5669457958168959,0.6873416203530556,M+X,"[0,1,2,3,4,6]",0.7809667681829024,0.735020359188065,
M5,magic_axis,magic,19,2025273723,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[2],""M"":[1,3,5,6],""X"":[0,4]}","{""E"":0.0,""M"":0.6644529780530668,""X"":0.3980574115160831}",0.6644529780530668,0.6253613937101156,M,E,0.6644529780530668,0.0,0.6644529780530668,664452978053.0668,0.0,0.6253613937101156,0.3746386062889432,0.9999999999990588,M+X,"[0,1,3,4,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,20,1506047923,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[0],""M"":[2,3,4,6],""X"":[1,5]}","{""E"":0.32079475245934763,""M"":0.40951286034975587,""X"":0.3322027767600462}",0.08871810789040824,0.08349857917747056,M,E,0.5374346747802909,0.3980574115160844,0.13937726326420652,1.3501436205697293,0.3019215205877927,0.38542009976526326,0.3126583796460028,0.698078479411266,M+X,"[1,2,3,4,5,6]",0.8189782961665384,0.7707955651124173,
M5,magic_axis,magic,21,2119151770,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[5],""M"":[1,2,3,4],""X"":[0,6]}","{""E"":0.33220277676004667,""M"":0.3588537049759566,""X"":0.3714539078331465}",0.039251131073099854,0.03694187977679854,X,E,0.4993757222636819,0.38286193213384623,0.11651379012983565,1.3043232568961671,0.3126583796460032,0.3377413609302538,0.3496002594228017,0.6873416203530556,M+X,"[0,1,2,3,4,6]",0.7809667681829024,0.735020359188065,
M5,magic_axis,magic,22,256588160,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[2],""M"":[0,1,3,5],""X"":[4,6]}","{""E"":0.0,""M"":0.9345885751386154,""X"":0.12792181443053452}",0.9345885751386154,0.879604175462899,M,E,1.06251038956915,0.0,1.06251038956915,1062510389569.1499,0.0,0.879604175462899,0.12039582453615975,0.9999999999990588,M+X,"[0,1,3,4,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,23,1511112118,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[0],""M"":[1,3,4,5],""X"":[2,6]}","{""E"":0.32079475245934796,""M"":0.6910564817360032,""X"":0.050659155373798725}",0.6403973263622045,0.602721001741248,M,X,0.8189782961665384,0.10131831074759834,0.71765998541894,8.083220990514475,0.301921520587793,0.6503997405762569,0.04767873883500888,0.6980784794112658,M+X,"[1,2,3,4,5,6]",0.8189782961665384,0.7707955651124173,
M5,magic_axis,magic,24,618892199,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[3],""M"":[0,1,2,5],""X"":[4,6]}","{""E"":0.2815910459192215,""M"":0.6529975292193938,""X"":0.12792181443053458}",0.5250757147888592,0.4941840756976355,M,X,0.7809193436499284,0.25584362886106904,0.5250757147888594,3.05233062524664,0.2650242752291036,0.6145799002337954,0.12039582453615981,0.7349757247699552,M+X,"[0,1,2,4,5,6]",0.7809193436499284,0.7349757247699552,
M5,magic_axis,magic,25,1552968719,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[0],""M"":[1,2,3,5],""X"":[4,6]}","{""E"":0.3207947524593476,""M"":0.6137938226792681,""X"":0.12792181443053413}",0.48587200824873394,0.45728683033894735,M,X,0.6644529780530681,0.25584362886106904,0.4086093491919991,2.5971058220538668,0.3019215205877926,0.5776826548751066,0.12039582453615938,0.698078479411266,M+X,"[1,2,3,4,5,6]",0.8189782961665384,0.7707955651124173,
M5,magic_axis,magic,26,1066920603,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[5],""M"":[0,2,3,6],""X"":[1,4]}","{""E"":0.3322027767600467,""M"":0.6530449537523673,""X"":0.07726265905673572}",0.5757822946956316,0.5419074489507539,M,X,0.7809667681829024,0.1545253181134716,0.6264414500694309,5.0539728875003265,0.3126583796460033,0.6146245346519047,0.07271708570115082,0.6873416203530556,M+X,"[0,1,2,3,4,6]",0.7809667681829024,0.735020359188065,
M5,magic_axis,magic,27,1573027062,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[3],""M"":[0,2,4,6],""X"":[1,5]}","{""E"":0.28159104591922157,""M"":0.4487165668898815,""X"":0.3322027767600467}",0.1671255209706599,0.15729306989484812,M,E,0.499375722263681,0.28159104591922146,0.21778467634445953,1.7734076757723358,0.26502427522910366,0.4223173451239518,0.31265837964600324,0.7349757247699551,M+X,"[0,1,2,4,5,6]",0.7809193436499284,0.7349757247699552,
M5,magic_axis,magic,28,251207300,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[6],""M"":[0,2,4,5],""X"":[1,3]}","{""E"":0.05065915537379865,""M"":0.7302601882761299,""X"":0.28159104591922135}",0.6796010329023313,0.6396182470999378,M,E,0.7809193436499293,0.10131831074759834,0.679601032902331,7.707583534309298,0.04767873883500881,0.6872969859349465,0.26502427522910343,0.9523212611640499,M+X,"[0,1,2,3,4,5]",1.0625103895691508,0.9999999999990595,
M5,magic_axis,magic,29,1111098414,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[6],""M"":[0,1,2,4],""X"":[3,5]}","{""E"":0.0506591553737985,""M"":0.39805741151608276,""X"":0.6137938226792687}",0.5631346673054702,0.5300039160400987,X,E,0.6644529780530686,0.10131831074759834,0.5631346673054702,6.558073986268674,0.04767873883500867,0.3746386062889429,0.5776826548751073,0.9523212611640501,M+X,"[0,1,2,3,4,5]",1.0625103895691508,0.9999999999990595,
M5,magic_axis,magic,30,873636115,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[0],""M"":[1,2,3,5],""X"":[4,6]}","{""E"":0.3207947524593476,""M"":0.6137938226792681,""X"":0.12792181443053413}",0.48587200824873394,0.45728683033894735,M,X,0.6644529780530681,0.25584362886106904,0.4086093491919991,2.5971058220538668,0.3019215205877926,0.5776826548751066,0.12039582453615938,0.698078479411266,M+X,"[1,2,3,4,5,6]",0.8189782961665384,0.7707955651124173,
M5,magic_axis,magic,31,381020095,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[3],""M"":[0,1,4,6],""X"":[2,5]}","{""E"":0.2815910459192217,""M"":0.4487165668898811,""X"":0.332202776760047}",0.1671255209706594,0.15729306989484765,M,E,0.49937572226368054,0.28159104591922146,0.21778467634445908,1.7734076757723343,0.26502427522910377,0.4223173451239514,0.31265837964600346,0.7349757247699549,M+X,"[0,1,2,4,5,6]",0.7809193436499284,0.7349757247699552,
M5,magic_axis,magic,32,456038052,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[1],""M"":[0,2,5,6],""X"":[3,4]}","{""E"":-1.4802973661668753e-16,""M"":0.7036566845931929,""X"":0.35885370497595714}",0.7036566845931927,0.6622586390688043,M,E,0.7809193436499289,0.0,0.7809193436499289,780919343649.9288,1.3932074271440727e-16,0.6622586390688044,0.33774136093025425,0.9999999999990588,M+X,"[0,2,3,4,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,33,1884730877,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[5],""M"":[0,1,2,6],""X"":[3,4]}","{""E"":0.33220277676004684,""M"":0.3714539078331458,""X"":0.35885370497595726}",0.039251131073098966,0.0369418797767977,M,E,0.49937572226368054,0.38286193213384623,0.11651379012983432,1.3043232568961636,0.3126583796460033,0.34960025942280104,0.3377413609302544,0.6873416203530555,M+X,"[0,1,2,3,4,6]",0.7809667681829024,0.735020359188065,
M5,magic_axis,magic,34,1413668945,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[5],""M"":[0,1,2,6],""X"":[3,4]}","{""E"":0.33220277676004684,""M"":0.3714539078331458,""X"":0.35885370497595726}",0.039251131073098966,0.0369418797767977,M,E,0.49937572226368054,0.38286193213384623,0.11651379012983432,1.3043232568961636,0.3126583796460033,0.34960025942280104,0.3377413609302544,0.6873416203530555,M+X,"[0,1,2,3,4,6]",0.7809667681829024,0.735020359188065,
M5,magic_axis,magic,35,1890623891,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[1],""M"":[0,4,5,6],""X"":[2,3]}","{""E"":0.0,""M"":0.7809193436499284,""X"":0.28159104591922146}",0.7809193436499284,0.7349757247699552,M,E,0.7809193436499284,0.0,0.7809193436499284,780919343649.9285,0.0,0.7349757247699552,0.26502427522910355,0.9999999999990588,M+X,"[0,2,3,4,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,36,1316924057,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[2],""M"":[1,4,5,6],""X"":[0,3]}","{""E"":0.0,""M"":0.4601245911905808,""X"":0.602385798378569}",0.602385798378569,0.5669457958168961,X,E,0.6796484574353046,0.0,0.6796484574353046,679648457435.3046,0.0,0.43305420418216256,0.5669457958168961,0.9999999999990586,M+X,"[0,1,3,4,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,37,1523713848,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[3],""M"":[0,2,4,6],""X"":[1,5]}","{""E"":0.28159104591922157,""M"":0.4487165668898815,""X"":0.3322027767600467}",0.1671255209706599,0.15729306989484812,M,E,0.499375722263681,0.28159104591922146,0.21778467634445953,1.7734076757723358,0.26502427522910366,0.4223173451239518,0.31265837964600324,0.7349757247699551,M+X,"[0,1,2,4,5,6]",0.7809193436499284,0.7349757247699552,
M5,magic_axis,magic,38,1898326207,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[5],""M"":[0,3,4,6],""X"":[1,2]}","{""E"":0.3322027767600467,""M"":0.7303076128091031,""X"":-7.401486830834377e-17}",0.730307612809103,0.6873416203530553,M,X,0.7809667681829024,0.0,0.7809667681829024,780966768182.9025,0.31265837964600324,0.6873416203530555,6.966037135720365e-17,0.6873416203530556,M+X,"[0,1,2,3,4,6]",0.7809667681829024,0.735020359188065,
M5,magic_axis,magic,39,2004523098,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[4],""M"":[0,1,2,3],""X"":[5,6]}","{""E"":0.0772626590567358,""M"":0.6023857983785689,""X"":0.3828619321338453}",0.5251231393218331,0.49422871011574515,M,E,0.6796484574353041,0.1545253181134716,0.5251231393218325,4.39829838714083,0.07271708570115087,0.566945795816896,0.36033711848101196,0.927282914297908,M+X,"[0,1,2,3,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,40,119587632,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[2],""M"":[0,1,3,5],""X"":[4,6]}","{""E"":0.0,""M"":0.9345885751386154,""X"":0.12792181443053452}",0.9345885751386154,0.879604175462899,M,E,1.06251038956915,0.0,1.06251038956915,1062510389569.1499,0.0,0.879604175462899,0.12039582453615975,0.9999999999990588,M+X,"[0,1,3,4,5,6]",1.06251038956915,0.9999999999990588,
M5,magic_axis,magic,41,2104530023,"[0,1,2,3,4,5,6]",[],"{""E"":1,""M"":4,""X"":2}","{""E"":[4],""M"":[0,2,3,6],""X"":[1,5]}","{""E"":0.0772626590567358,""M"":0.6530449537523674,""X"":0.33220277676004656}",0.5757822946956316,0.5419074489507539,M,E,0.7809667681829024,0.1545253181134716,0.6264414500694309,5.0539728875003265,0.07271708570115089,0.6146245346519048,0.3126583796460031,0.927282914297908,M+X,"[0,1,2,3,5,6]",1.06251038956915,0.9999999999990588,
